@relation 'C__Users_jeimy_OneDrive_School_Classes_CAP4770 Data Mining_DM Project_Project Data'

@attribute text string
@attribute @@class@@ {HS,NonHS}

@data
'31188,@KathyHochul @andrewcuomo Sure you want #illegals to flood our state. You care nothing about #citizens but more about #IllegalAliens\r\n',HS
'31191,Illegal Aliens Rack Up 28 Charges Of Child Rape/Child Sexual Assault In NC In January Alone via @fifdailyThis is outrageous!What is going on in NC?Why are the citizens allowing this depravity?#BanSanctuaryCities#DeportThemAll #DeathPenalty#ChildRape\r\n',HS
'31197,\"@DineshDSouza @MZHemingway @HowardKurtz @FoxNews @IngrahamAngle @realDonaldTrump We must put an end to #IllegalsRCriminals #IllegalAliens Pelosi #CNN Interview ignored a mother of a slain boy who was beaten, tortured & burned alive by ILLEGAL CRIMINAL The woman asked Pelosi Which one of YOUR grandchildren or daughters/sons r expendable? She was ignored\"\r\n',HS
'31199,Kyrie was like Gee Money. Lebron was like: Is that all this about some skeezer fuck that hoe bitch you think I give a fuck about her LMAO!\r\n',HS
'31203,\"Bitches be selling they body and acting boogie, bitch you a hoe I see right through you\"\r\n',HS
'31205,@ChadPergram Hey illegal alien invader Hugger @NancyPelosi #StopTheInvasion#DeportThemAll#NoAmnesty#BuildTheWall\r\n',HS
'31208,@ABUAJ_US Yet all that tra*h comes to America to free load off our kindness & humanity for all. #DeportThemAll\r\n',HS
'31210,rah don\'t turn up at my door acting like a cunt😂 u drove to me bitch\r\n',HS
'31211,\"swear, next bitch i fuck ima get her pregnant 😈💯 cummin for you hoe!\"\r\n',HS
'31212,@RepKarenBass Excellent! #IllegalAlien Parents will not be catch and release anymore!If you dont want families separated then families go to jail together!#BuildTheWall #DeportThemAll #WompWomp #EndDACA #DefundSanctuaryCities #MAGA\r\n',HS
'31215,This Bitch Need To Go Back To Eating Whoever Dick She Eating Hitting Me Up Tryna Be Friends @KiraTheGOD_ Your Friend Is Wildin Lmaoooo\r\n',HS
'31228,@iluvkalilove I\'m just being fr. This swamp cunt ass bitch had the NERVE to call the cops because she wanted to start some shit bc her man\r\n',HS
'31239,\"That fucking cunt is so irritating , what a bitch\"\r\n',HS
'31242,@fibonacci1123 @BallGame723 @mkdikes832 @_mrfo20 @Raphy_Taffy That bitch a whore in real life. I can smell it\r\n',HS
'31243,@CNN @FoxNews @ABC @CBSNews @NBCNews @realDonaldTrump Build Wall/EndDACA/End Sanctuary Cities/End Chain Migration/Pass Raise Act/Enact E-Verify/Enforce Travel Ban/Require Photo ID To Vote/Stop Diversity Lottery Immigration/Require Photo ID To Vote/End Diversity Lottery\r\n',HS
'31244,Savage Indians living up to their Reputation!!#DeportThemAll #BuildTheWall #MASA #MAGA #AmericaFirst #USA#TrumpTrain #CCOT @ICEgov @DHSgov @SecNielsen @USAGSessions @RepGosar @RepAndyBiggsAZ @realDonaldTrump @mike_pence @Jim_Jordan @RepMarkMeadows @replouiegohmert\r\n',HS
'31249,..I can\'t stop what a hoe say on the internet but bitch don\'t ever think you bad enough to speak on my kids in my presence‼�?\r\n',HS
'31250,Get raped bitch\r\n',HS
'31258,If you think crimes caused by the #Migrant influx into #Germany is exaggerated you need to follow @StanM3 for your daily dose of cultural enrichment #news. #canpoli #cdnpoli #IllegalAliens #migrants #invaders #immigration #conquest\r\n',HS
'31263,Like that ugly ass bitch earlier who said I don\'t blend my makeup 😂 that wasn\'t tea. That was a cunt making an inaccurate statement.\r\n',HS
'31265,@DOJ @ICEgov Start Arresting and Deporting All Illegal Aliens who stole or used stolen SSN then deport them ASAP IRS knows where they live! The U.S Will No Longer Tolerant Felons commited by Illegals #Trump #MAGA #RedNationRising #WalkAway #Immigration #NoDACA\r\n',HS
'31266,Wouldnt it be nice to choose how OUR tax$$ are spent? No more $ on illegals! More $$ on our VETS #MAGA2020 #BuildTheWallNow #ZeroTolerance #SendThemBack #DonaldTrump #Veterans\r\n',HS
'31272,I wasnt talking about you in my tweet But if that shoe fits ya then lace that bitch up and wear it.\r\n',HS
'31273,@MaziarMichelle @KeishaBottoms #AtlantaHitRockBottoms This FOOL is promoting lawlessness from illegals and wants to turn ATL into a 3rd world city like Chicago and LA. We are better than this brainless idiot! #ImpeachBottoms #BuildThatWall\r\n',HS
'31275,#IllegalAliens cited in theft of 39 MILLION Social Security Numbers.They especially like the social security numbers of Children!\r\n',HS
'31279,\"Illegal Alien Repeatedly Raped Two Girls, Ages 8 and 10 less than #DeathPenalty will not be justice served!#BuildTheWallNow #DeportThemALL #BanSanctuaryCities#KeepChildrenSafe#KeepAmericaSafe\"\r\n',HS
'31289,I\'m tired of these hoes  saying us niggas ain\'t nah bitch you ain\'t shit either tf\r\n',HS
'31296,He gone tell me he gotta come to MY house so ME can wake him up for work in the am😒 bitch have one of yo hoes wake you up\r\n',HS
'31297,#QAnon @realDonaldTrump Everybody has to feel a little pain -we are at war. Before this (#IllegalImmigration / #refugee / #asylum ) gets grossly out of hand-we gotta get tough. Id rather suffer a little pain than be absolutely destroyed by a Trojan horse. #BuildTheWall Thank You\r\n',HS
'31299,#SendThemBack fight the #CulturalReplacement and #IslamicCaliphate masquerading as #EconoMigration.\r\n',HS
'31302,Why do HOES tweet about other hoes? 👎 bitch you\'re ran through\r\n',HS
'31303,\"\"\"\"\"\"\"#refugee\"\"\"\" said \"\"\"\"I will kill 10s of you and then go back\"\"\"\" \"\"\"\"I can eat humans now\"\"\"\" #Islam is not a #ReligionOfPeace - those #rapefugees are #invaders, #pedophiles, #terrorists, #cannibals, #jewish servants. They\'re here to exterminate #WhitePeople\"\"\"\r\n',HS
'31304,I Agree@realDonaldTrump It\'s Imperative To Start Deportation On These People - #DeportThemAll They Do Not Belong Here; Also #FireSesssions Get Rid Of #ArrogantRosenstein\r\n',HS
'31306,& mines better bitch! You playing with me on twitter like you wasn\'t fucking the friend. Shady ass hoe. 3OOoLtaLoE\r\n',HS
'31309,Omar\'s ex is the biggest cunt ass bitch I have ever heard of if this annoying ass washed up art ho don\'t STFU actin like she somebody ~sigh~\r\n',HS
'31312,@chhhou Cunt fuck bitch u tuck u mom in asss\r\n',HS
'31316,\"So the bitch that got my husband\'s schedule changed from 5-2 to 12-2 by complaining is skipping work???? I don\'t think so, cunt 🤔\"\r\n',HS
'31319,The Last Refuge has a fantastic collection of reports on a business model that profits from illegal immigration. #UniParty #RobbingUsBlind #EndChainMigration#tcot #ccot #pjnet #qanon\r\n',HS
'31324,\"Let this hoe touch this kid I swear to fucking god I will murder you bitch, FACTS\"\r\n',HS
'31330,@DeasiaaJanay 😂😂😂😂😂😂😂 I swear my own sister even called and said bitch you pregnant now hoe know I can\'t have another one\r\n',HS
'31332,\"@raymserrato As long as you are not a knife migrant or rapefugee, and have assimilated into German society, you will be safe. Anything else is radical leftist / globalist hyperbole and we already have most major media outlets (including YouTube) doing that and censoring the right/center.\"\r\n',HS
'31337,@RAJAUSMANKHAN2 @sadafaj Enjoy yaaa whore 😂😂😂😂  fcking whore hai oldie ARY ki.... Shes been fuckedd by everyone an anyone..   Ugly bitch\r\n',HS
'31349,ICE files detainer against man suspected of shooting Fort Myers police officer via @thenewspress@SpeakerRyan Yet another shooting of a citizen and police officer that would not/should not have happened if our laws were enforced.#DeportThemAll\r\n',HS
'31351,@lilashley1994 Bitch you lame as fuck. I don\'t give a fuck if you\'re in China hoe watch your ducking mouth\r\n',HS
'31362,\"I think this proves we no longer need anymore immigration from Mexico, we have succeeded in surpassing them at their own cuisine. Which I was led to believe is the only thing that #DiversityIsOurStrength actually means. #DeportThemAll #BuildTheWall\"\r\n',HS
'31363,\".@RepChrisStewart .@SenMikeLee .@senorrinhatch #NoDACA EVER! #DACA hurts #Utah it hurts #American Citizens and irreparably damages the real #AmericanDreamers - My Children, American Children. @GOP has the power to #EndDACA Use it! Don\'t be afraid of #IllegalAliens\"\r\n',HS
'31368,you can never take a L off a real bitch😩 im hotter than them hoes that you chill w😂 kzUZlgSyuB\r\n',HS
'31372,@sexualmandyrose Bitch I was born where everything is done for me so don\'t try you little poor ass whore.\r\n',HS
'31373,\"Animals. Pure and simple. They are not to blame for where they were born or how they were raised but, as adult men who have escaped their homeland, they alone are responsible for how they act during each & every moment after crossing the border. Period. #sendthemback\"\r\n',HS
'31385,\"#WakeUpAmerica. Don\'t think for a second anyone wanting to bring these animals into our country has your best intentions in mind. Europe needs to clean their shit up, and clean the shit out of office before it\'s too late. #BuildTheWall #BuildThatWall\"\r\n',HS
'31386,\"#ChildSexTrafficking #IllegalAliens #ChildTrafficking #WakeUpAmerica THEY ARE HERE TO KILL OUR KIDS BECAUSE BUSH, CLINTON, OBAMA KILLED THEIR FAMILIES IN MIDDLE EAST! This war started in Tripoli WHEN THE MUSLIM PIRATES ATTACKED OUR NAVY SHIPS WAR 1812\"\r\n',HS
'31387,@AdamBandt if its gets you upset - Hes the best man for the job.#gohome #strongborders #sendthemback\r\n',HS
'31390,Bitches Boyfriends/baby daddy/ husband be locked up for 10 minutes and already going out to be a hoe bitch you sad 😂\r\n',HS
'31391,@FinancialTimes Perhaps if they were then france wouldnt be the rapefugee hell hole it is now.\r\n',HS
'31392,\"this seems like a really good idea, except that it will displace more Californians to my state, which is already affecting our way of life. #refugeesnotwelcome\"\r\n',HS
'31393,\"@Trumpedup15 @HoopsPlayer1221 @conservmia @Megan4MAGA They are ILLEGALS, which means they are criminals. Nothing wrong with putting their butts in prison or better yet #DeportThemAll and #BuildThatWall\"\r\n',HS
'31395,@tadhryniewicz @kylegriffin1 Lady?! Bitch or cunt is more appropriate\r\n',HS
'31397,\"She fucking on me, she selling you dreams, that bitch is a hoe🗣🗣\"\r\n',HS
'31398,@DAYFORFREEDOM4 @angus1804 That is the Cleanest those PIG FUCKERS haave been in Years..#SendThemBack\r\n',HS
'31401,This is ridiculous! #BuildTheDamnWall NOW AND THROW THIS POS over it when your done! #DeportThemAll\r\n',HS
'31404,Me and Jayleen literally came at this bitches life because she thought she would be a cunt\r\n',HS
'31405,@StunLoL Bitch! Fck you! I\'m not pretending I created blonde hair! Coco put a name on those braids as if she invented that shit! Hoe!\r\n',HS
'31408,\"All that pillow talkin nigga that\'s what the hoes do , YOU A BITCH\"\r\n',HS
'31414,@anothercuntt @I_am_Pratyaksha 😂😂😂😂 not the bitch that slagged my dog\r\n',HS
'31420,This was her 5th or 6th child. If we did not give entitlements for all these kids they would be here having so many babies on the backs of American Taxpayers. This should be outlawed. #Stopimmigration\r\n',HS
'31424,\"Agreed but add traitor to that list as well ok, thank you @potus @realDonaldTrump #BuildTheWall #LockThemUp #EndDACA now !!!!!!!!!!!\"\r\n',HS
'31426,Bitch feed me grapes and stfu\r\n',HS
'31438,@MeshitsukaiNo Bitch ass cunt nugget\r\n',HS
'31442,We are living in dangerous times. Losing our identity while the #IllegalAliens steal them. They steal our jobs. #BuildThatWall #stopillegals #saveourjobs #MAGA #DrainTheDeepState #AmericaFirst #AmericansFirst\r\n',HS
'31448,@TrumpGirlStrong @stefilassiter @jack @realDonaldTrump #IllegalAliens are destroying the World. #NoDaca #BuildTheWall #1a\r\n',HS
'31451,@smalltownandrew None of this would be an issue had these parents not VIOLATED our country\'s sovereign laws and Illegally entered our country!#SENDTHEMBACK #SendThemALLBackNOW\r\n',HS
'31453,\"@VICELAND #1 illegal aliens, millions of EWI people robbing, maiming, killing our citizens, taking our jobs, fleecing our taxpayers.#votered@realDonaldTrump @RealJamesWoods @RealCandaceO @GOP #AmericaisforAmericans#legalvettedimmigrationonly#boycottviceland#MAGA #NoDACA\"\r\n',HS
'31459,\"Cookin\' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that\'s your heart together Read\"\r\n',HS
'31461,S.O.S. ~+++~ Help Europe Now !!!#Rapefugee #OpenBorders #MuslimMigrations #QAnonGermans protest Merkel while Migrant attack in progress via @YouTube\r\n',HS
'31466,That Chantelle is getting on my tits. Silly cunt needs to learn some manners. Thinks she\'s the boss! Silly twat! ANNOYING BITCH @bbuk #BBUK\r\n',HS
'31475,Your base is NOT Happy about this @realDonaldTrump @parscale @KellyannePolls ! We want answers and we want this to STOP! #StopImmigration #NoRefugees\r\n',HS
'31481,\"#Germany : THOUSANDS #protest after #Muslim #migrants #murder German man, #Merkel condemns protests #ReligionOfPeace #BanSharia #NoOpenBorders #SendThemBack#EnoughIsEnough #StopHijrah NOW!!! #NoRapeCulture #NoZoophilesCultutre SEND THEM BACK NOW!!!\"\r\n',HS
'31484,Open your mouth & take the meat like a hoe you bitch ass\r\n',HS
'31486,got the same cum dumpster whore i always get at post office. gave me a hard time. bitch.\r\n',HS
'31487,\"\"\"#Children and #Women Are No Longer Safe Where There many \"\"\"\"#asylum\"\"\"\" seekers, #IllegalAliens, or just #MassImmigration. The Nations of #Europe need to #BuildTheWall and fix #immigration LAWS NOW.\"\"\"\r\n',HS
'31488,I love how you are basically using this as an excuse to invade this country. I don\'t deny that your kind (Mestizos) are part Native American. But it doesn\'t mean shit. The Europeans built a far more advanced civilization than the Natives could ever dream of. #DeportThemAll\r\n',HS
'31493,\"The real problem is illegal immigration and if Cristhian Bahena Rivera wasnt in our country, Mollie would be alive today. #MollieTibbets #dummycratoftheweek #justiceforMollie #ElizabethWarren #IllegalAliens\"\r\n',HS
'31496,\"I feel like the world mine on some scarface shit, if that your hoe on Instagram then don\'t tag that bitch\"\r\n',HS
'31498,No bitch you need to answer the phone you fake whore😊 yHhJSVLB7K\r\n',HS
'31502,\"@AhsanNasir5 @enough14 @AZeckenbiss Gtfo off europe. Here is no place for you, you rapefugee.\"\r\n',HS
'31509,@AmyMek Which are the VISA OVERSTAYERS???#DeportThemAll Dumb Ass Bitch declaring they believe in GOD & won\'t have any part of any misgivings about Muslims!\r\n',HS
'31514,@grapeskittle0 Yes bitch lets go\r\n',HS
'31518,\"Dear, Hating Hoes  If you are a \"\"Ew.. put your shirt on\"\" type bitch. I hate you.   Sincerely  @Mr_curlss55\"\r\n',HS
'31523,Sanctuary County: Illegal Alien Gang Member With Violent History Shot Two People At Fast Food Drive-Thru #DeportThemALL #BanSanctuaryCitiesNo citizen should ever be the victim of Illegal Alien Crime.\r\n',HS
'31524,\"Youll never see refugees from America. When things turn to shit, we dont run to other countries. We dust off our guns and fix it. #MAGA #MolonLabe #DeportThemAll\"\r\n',HS
'31529,@whoreheycorona Bitch lmao\r\n',HS
'31541,bitch I\'m gonna slap those hoes commenting about other members when YOU SHOULD BE GRATEFUL THAT NAMJOON IS THERE YItsQUD0AG\r\n',HS
'31543,\"Aren\'t u one of the low life scum who defends people bringing fentanyl into this country from Mexico?Sorry, but I won\'t apologize for being MORE concerned abt the 70,000 ppl dying from drug overdoses than people sneaking into the country illegally#BuildTheWall #BuildThatWall\"\r\n',HS
