@relation 'C__Users_jeimy_OneDrive_School_Classes_CAP4770 Data Mining_DM Project_Project Data'

@attribute text string
@attribute @@class@@ {HS,NonHS}

@data
'7746,My life was really headed in the right direction before I started drinking... At the age of 10...\r\n',NonHS
'7747,Instagram tryin to be like snapchat is about as pointless as their \'help center\' have a fucking seat IG\r\n',NonHS
'7748,Maybe Instagram will copy Twitter and go back to chronological order...\r\n',NonHS
'7749,Me trying to make it through life 3KciOBMgLZ\r\n',NonHS
'7750,I\'m gonna put that SC butterfly filter around the head of my dick so y\'all can see how stupid you look 🤗\r\n',NonHS
'7751,\"When you\'ve just gotten married, realize you\'re stuck with this asshole for life PUCfxKMV3N\"\r\n',NonHS
'7752,The list of people I\'m going to kill when the 2017 First Annual Purge ensues C9eAyB70Gi\r\n',NonHS
'7753,Thank you babygirl 😘 OjyMa1eDZm\r\n',NonHS
'7754,Best gift ever 😘 xdZL6RVWLU\r\n',NonHS
'7755,When she says she only dates black guys sRVduKYg6L\r\n',NonHS
'7756,\"@keef1985_ excuse me, cupcake?\"\r\n',NonHS
'7757,@Vaughan1878 I wouldn\'t put my wm on it if I didn\'t\r\n',NonHS
'7758,That\'s the original it came from. But I appreciate the fact that you think I would follow or steal from u. Sit down RV3Z6YlgyU\r\n',NonHS
'7759,@Vaughan1878 @keef1985_ I just posted the original but nice try\r\n',NonHS
'7760,\"@keef1985_ @Vaughan1878 idk buddy, I\'m not a meme historian\"\r\n',NonHS
'7761,That\'s nothing new 🙄 lkXHwgSzK9\r\n',NonHS
'7762,When someone takes a post too seriously and writes an essay in the comments 5I5Tgxnj3i\r\n',NonHS
'7763,\"When you go to take a sip and and spill it on your face... Like wtf hand, why you let me down like that, bruh\"\r\n',NonHS
'7764,Person- so what\'s your sign? Me- WgJk6eudX5\r\n',NonHS
'7765,This is the only time I feel safe leaving my phone face up iS4mSRY4sR\r\n',NonHS
'7766,Is it really indecent exposure if you have a magnificent penis? I thinks it\'s pretty decent exposure\r\n',NonHS
'7767,Beards... Getting ugly guys laid since the trend of 2015... isvQOAYqa5\r\n',NonHS
'7768,When you wake up in an ugly randoms bed with no recollection of how you got there and none of your clothes in sight YZF3yPHAiE\r\n',NonHS
'7769,If you\'ve never had shit dick you probably have a small dick\r\n',NonHS
'7770,I legit have no respect for a sensitive man. Like I will emotionally destroy you.\r\n',NonHS
'7771,\'Replaceable\' best describes your life 🤗\r\n',NonHS
'7772,I only watch your snap story cause I know you\'ll text me\r\n',NonHS
'7773,When daddy leaves cute notes for you SfxgxFHOVy\r\n',NonHS
'7774,My bathroom vs your boyfriends jameGae0SU\r\n',NonHS
'7775,Me cgZaAbBQ8R\r\n',NonHS
'7776,\"If they keep making plans with you and something keeps \'coming up\' don\'t be mad, it just means something better came along\"\r\n',NonHS
'7777,Me flirting- *pulls phone out* \'Look at my dick pic\'\r\n',NonHS
'7778,When you finally catch the mutha fucka getting all your favorite IG accounts deleted bfRTpRrwTN\r\n',NonHS
'7779,When your finger fuck game strong AF g31LtazlTq\r\n',NonHS
'7780,\"Me- dear IG, I follow all of your guidelines, please reactivate my account IG- CYFVYXEDv6\"\r\n',NonHS
'7781,When you spend hours doing your makeup perfectly and bae cancels on you last minute LDOsPKovSz\r\n',NonHS
'7782,When you just got home from getting dicked down and now you gotta deal with your shrimp dick boyfriend KaV5GDqt0h\r\n',NonHS
'7783,\"Son- mom, how did you and dad meet? Mom- he had on gray sweats and his dick print was fleekin so I slid in his DM uCc4uH9yui\"\r\n',NonHS
'7784,When your friend says she\'s got the perfect girl for you 4CBe8BhJuD\r\n',NonHS
'7785,When the lemonade stand didn\'t work out so you and the crew decide it\'s time to rob a bank V5C1pDBuGE\r\n',NonHS
'7786,When the rival lemonade stand starts stealin your business DgKBmpNEwX\r\n',NonHS
'7787,Whenever anyone asks me to do anything other than get drunk or have sex v4UVmCRzeq\r\n',NonHS
'7788,Roster reconfiguration season is coming up\r\n',NonHS
'7789,I don\'t like change in my life except for the people I sleep with\r\n',NonHS
'7790,I think it\'s clear who the best choice for president is.... Michael fucking Phelps\r\n',NonHS
'7791,The first time you get 100 likes on a post mYu0b6o4wp\r\n',NonHS
'7792,When she tells you she\'s allergic to latex UVPpGGzVRc\r\n',NonHS
'7793,\"If a guy doesn\'t have a psycho ex, then you know his dick game weak AF.\"\r\n',NonHS
'7794,\"RT @NorthWitch69: If you\'ve spent the weekend riding strange dick, drink some green tea &; it doesn\'t even count. #HoeTips\"\r\n',NonHS
'7795,When you find your ex on tinder 35UTO8JHVS\r\n',NonHS
'7796,A healthy amount of sperm Y1aPgCuink\r\n',NonHS
'7797,I didn\'t know dick was so fattening 🤔 gPDdV52ADJ\r\n',NonHS
'7798,I wish I was just as fascinated with important things in life as I am with those 360 degree videos on FB when I\'m high\r\n',NonHS
'7799,When you\'re high AF trying to figure out where your life went horribly wrong U0t7nZ6IX5\r\n',NonHS
'7800,The best part about being me is that I\'ll never be like you\r\n',NonHS
'7801,Life Hack- There are people that use DM\'s to simply have convo\'s with friends... And here I thought it was only for nudes & to line up sex\r\n',NonHS
'7802,I hate when handicapped people park in regular spots... Who TF do they think they are?!\r\n',NonHS
'7803,@Scouse_ma 😭😭😭 you ain\'t shit\r\n',NonHS
'7804,If you find it necessary to message a complete stranger about your hurt feelings over a post... It might be time to log off the internet\r\n',NonHS
'7805,Talent- Knowing when to stroll away and not look back\r\n',NonHS
'7806,\"You ever just wanna cut off every single person in your life, get on a boat and sail into a whole new life? Cause same\"\r\n',NonHS
'7807,\"If you can\'t spell \'masturbate\' right, we can\'t sext... I don\'t have time for that kind of negativity in my life\"\r\n',NonHS
'7808,\"Drake- I love you, we should date Rihanna the savage- kFXuM3HZmE\"\r\n',NonHS
'7809,When a baby won\'t stop crying so naturally you have to outdo the little shit GqFuZZuxSg\r\n',NonHS
'7810,I hate it when people ask me for a favor... I\'ve never asked anyone for anything specifically so I don\'t have to do anything for anyone\r\n',NonHS
'7811,Some of y\'all should stop posting stories before people realize how annoying and unfunny you really are... Fuck around and lose followers\r\n',NonHS
'7812,Me flirting- So how many filters you got on that thang\r\n',NonHS
'7813,When they tell you \'just be yourself\' so you show them what a piece of shit you really are...\r\n',NonHS
'7814,\"Mi casa, su casa my house is a #HOE house!!\"\r\n',NonHS
'7815,\"If the issue is military rape, it\'s, \'What do you expect if men and women are sleeping in the same tents?\' Then it\'s back to #NotAllMen. 3/8\"\r\n',NonHS
'7816,I understand the #NotAllMen impulse cuz I’m a white woman who didn’t vote for Trump. But the women of color who call out all WW are right.\r\n',NonHS
'7817,I know why men spout #NotAllMen. It erases their individuality. Suck it up boys. You\'ve been denying women their individuality for ever.\r\n',NonHS
'7818,\"#Men, you want to treat women better? Here\'s a list to start with. 4JAqpeeJkQ #notallmen #feminism #harassment\"\r\n',NonHS
'7819,\"Dear #NotAllMen, I invite you to be a part of the solution and not the problem. ncOBfnkEg3\"\r\n',NonHS
'7820,@VinceSchilling Have you gotten any #notallmen responses to this?;)\r\n',NonHS
'7821,@richardjgodwin being purposefully indignant just because YOU know how to use a microwave is the NOTALLMEN!! argume… Jz0wqNuYYX\r\n',NonHS
'7822,\"@RauniDee @FoopJohnson Fail equivalence. Again. This isn\'t notallmen, this is \'Do you think it\'s all Satanists?\' to… dmMaqS0lRa\"\r\n',NonHS
'7823,@TFCGooner2 @Bluepurplerain @JayBeeGooner If you come into a thread all #notallmen you just confirm that we’re trash. Don’t be so fragile.\r\n',NonHS
'7824,@MartinBelam Maybe you could collectively subvert the #NotAllMen & start trolling them whenever one of these ‘think pieces’ pop up...?\r\n',NonHS
'7825,\"@cocksailor I mean some of you share with some men. Not me, of course. #NotAllWomen #NotAllMen\"\r\n',NonHS
'7826,\"I�? used to say #NotAllMen but let’s be real. If you being honest, men be trash in a number of ways. And what’s wild… KGuuy2GgtQ\"\r\n',NonHS
'7827,\"ppl started blowing up his mom\'s phone, telling her she was a bitch and whore and that they knew her son had stolen some grad\'s identity\"\r\n',NonHS
'7828,shoutout to the kid(s) who wrote on the dirt on my car saying I was a bitch and a whore :)))\r\n',NonHS
'7829,ALOT Of U Bitches Show Me Y\'all Momma Raised A WHORE #OnGang\r\n',NonHS
'7830,Well damn😭. Bitch said dwarf women lmaooooo wxzUxeQ0Yf\r\n',NonHS
'7831,Bitch niggas get mad wen women tell em the truth they mama\'s was too pussy to say. Not my fault son 😒😒\r\n',NonHS
'7832,\"if you’re really gonna sit and bitch about women hating on men for raping and harassing them, please exit my life immediately and forever\"\r\n',NonHS
'7833,\"Plot twist: women do, in fact, like nice guys. Women do not like “nice guys�? who call you a bitch for rejecting him after he was “nice.�?\"\r\n',NonHS
'7834,Mr Shorter - scum bag posting things like this -FADEC ON LSE YOU ARE A CUNT - SON OF A WHORE #hnr\r\n',NonHS
'7835,DUAL Cunt WHORES 1 &amp; 2 by @Heel2toeaction DdrN0EOrlD @manyvids YAPiRWhjZQ\r\n',NonHS
'7836,How to Pronounce Whore Eyed Cunt ↺RT�?� Po6xHElOBO #\r\n',NonHS
'7837,Is this serial killer cunt whore for real? GC81dS66gU\r\n',NonHS
'7838,@HillaryClinton You\'re going 2 go 2 jail you scumbag WHORE. Your going down in History as the most VILE Bitch Ever Rich Seth Will B avenged\r\n',NonHS
'7839,How to Pronounce Bitch Chameleon ↺RT�?� eGr8fHrLrD #fake #fuss #denounce #accuse #porcupine #crab #whore #bitc\r\n',NonHS
'7840,I\'d never call a woman a whore because I am grateful for women that enjoy fuccin\r\n',NonHS
'7841,Last night I saw a PEI bar brawl between 2 women fighting over a man. One socked the other and called her a whore. The man promptly vomited.\r\n',NonHS
'7842,@fuertecorazon The era when a woman was either Mother Mary or a whore is over. Women are plain and simply human beings.\r\n',NonHS
'7843,@FoundlingMuseum @bloomsburyfest Who was a #whore? #demi -raps respected women who conducted affairs. #Bunters… VB19bIZsD0\r\n',NonHS
'7844,@_celia_marie_ Whore? Really? Why don\'t you have some respect for women you asshole!\r\n',NonHS
'7845,KUNT DONT JOIN ME IF YOU HAVE NEVER DONE CALUS BEFORE. IM NOT HERE TO CARRY. FUCK ME SIDEWAYS!!\r\n',NonHS
'7846,@lobnaashraff I know walahi.. mna lsa kunt basm3ha m3rfsh influenced you wala sudfa\r\n',NonHS
'7847,@jacckktaylor You kunt loool\r\n',NonHS
'7848,@Ed_Miliband he is a Kunt and those like yourself who kept quiet while he murdered white farmer`s and stole Their land. You are a joke like\r\n',NonHS
'7849,@GenJohnFKelly @realDonaldTrump @bpolitics Fckin clown. You clearly haven\'t a fckin clue how economics works. Fckin inbred kunt.\r\n',NonHS
'7850,\"Sure Sadiq Kunt, whatever you say. 🖕😒 dUAIWd1IPd\"\r\n',NonHS
'7851,Dude next door: “So what you wanna do about the tp situation?�? Me: “ummm you buy your own and I buy mine....�? Me to Me: “this kunt 😑�?\r\n',NonHS
'7852,\"@Idubbbz Can you incorporate “hey, that’s pretty good�? on your next video? ... Kunt �?��?\"\r\n',NonHS
'7853,@realDonaldTrump You own it! You and the GOP sabotaged it! Pha -q ya kunt!\r\n',NonHS
'7854,@Itsme_Baseer You DOPEY KUNT how did your ancestors from Pakistan become Muslim they where forced to join the evil… gdNCNZiibF\r\n',NonHS
'7855,@POTUS @WhiteHouse Only time of the year you look normal ya kunt\r\n',NonHS
'7856,@XoCheapy We want Ain\'t Know as payment when you CB bc the Kunt Brigade will have lots of work clarifying the misun… uI9d2gVqqF\r\n',NonHS
'7857,@Marinosepass Chuck Bass kept waking you up because he wanted to make sure that you got the t on kunt\r\n',NonHS
'7858,@VeraCru98009411 Yes you did 😂 Liar and a coward. Disgusting combo for a kunt\r\n',NonHS
'7859,@gmbutts Bit of an arrogant Kunt aren\'t you Gerry.\r\n',NonHS
'7860,\"I am not a morning person & I keep to myself because of it, you wanna be a smart ass & gimme attitude?? Imma be a Kunt to you\"\r\n',NonHS
'7861,@seanhannity Yes and you can take that kunt Snoop Dogg with him.\r\n',NonHS
'7862,SHOVE IT DEEP IN YOUR WILLING KUNT PULLUNG OUT N B... — cunt* ju24EIixMg\r\n',NonHS
'7863,@NetNobody @KEEMSTAR @SocialRepose Hes a aunt bunt *CUNT* dunt eunt funt gunt hunt iunt junt kunt lunt munt nunt ou… KsKA0zrw3T\r\n',NonHS
'7864,\"Twitter just emailed me that the men trolling & name calling me off #MeToo ht didn\'t violate TOS. I\'m just another whiny bitch cunt, then.😑\"\r\n',NonHS
'7865,\"Apparently I\'m too negative. Well fuck you, suck my dick, faggots. How\'s that for fucking negative, you bitch ass cunts? Fuck you\"\r\n',NonHS
'7866,\"I called this guy a motherless bitch child 10 hours ago and he\'s still in my inbox blasting me. Lmao get over it, cunt. Fucking weak egos.\"\r\n',NonHS
'7867,I don’t think limmys a bitch or a cunt I just want him to see this when he’s searching for people needing a time out. Hi Brian.\r\n',NonHS
'7868,If you\'re going to play on your God damn son of a bitch phone at a red light you better expect to be honked at dumb cunt. Kike.\r\n',NonHS
'7869,My mum & dad fired me when I was 2. Didn’t make me bitter & twisted the fucking slag whore gay cunts #TheApprentice… 93xWQ3hpld\r\n',NonHS
'7870,Dumb Cunt rides like a Whore kGAlrWVSDr\r\n',NonHS
'7871,@sam_kriss stop harassing women you cunt\r\n',NonHS
'7872,@noconversion What about the MILLIONS of women in middle east getting stoned and executed for BEING raped?? fucking dumb cunt!\r\n',NonHS
'7873,I really do cuss a lot though. Cunt comes out of my mouth all day. Men women and children. No ones safe.\r\n',NonHS
'7874,\"Most young women haven\'t been raped so you might need to apply a new logic to your theory. Also, you\'re a cunt 🙃 mxrna7BsyA\"\r\n',NonHS
'7875,\"@KTTunstall @broadcastscot Actually, yes I do. The cunt is the vagina. All women have one. It is a beautiful, wonde… F6EDYgX3nF\"\r\n',NonHS
'7876,\"@jackdarton_ @SkySportsPL He didn’t murder you spastic cunt, he and the woman were both drunk.\"\r\n',NonHS
'7877,\"@RabbitsTea That woman is a grade A, attention seeking cunt of the highest order.\"\r\n',NonHS
'7878,\"I mean, they COULD, but they\'d just find vapid bullshit from a cunt who beat up a pregnant woman made for HS freshm… tDZ261l1mT\"\r\n',NonHS
'7879,Getting called a CUNT because I am the type of woman who mouths back to a disrespectful twat of a guy\r\n',NonHS
'7880,\"@allengbrown @Alyssa_Milano A police officer calling a woman you don\'t agree with a \'cunt\'? Nice, then again civili… qz2AMNxKVR\"\r\n',NonHS
'7881,@DADDY_SLUT76 Mhmmm. I bet your fingers are curled inside you Mr little cunt now...mhmmm fuck it for me now.\r\n',NonHS
'7882,found out I’m a cunt & slut tonight so there’s that lmao\r\n',NonHS
'7883,\"@eggloli I\'d curse the person who called them a slut, call them a cunt and tell them to leave them alone.\"\r\n',NonHS
'7884,Thick Slut Spreads Her Cunt And Takes A Dick 86a9xhXn7D\r\n',NonHS
'7885,Kinky Slut With Loose Cunt Takes It Up The Ass njSoUzVsYo\r\n',NonHS
'7886,I was called a whore and slut and accused of doing all kinds of shit when I was definitely a whole virgin.\r\n',NonHS
'7887,I was never properly taught how to put on makeup. The only looks I have are fancy whore or daytime slut.\r\n',NonHS
'7888,@7allo Not all men are trash. But some are. Just like not all Muslims are terrorists. And not all women are prostitutes.\r\n',NonHS
'7889,Not all men are trash and the women that assume this are trash just like the men they are talking about\r\n',NonHS
